天象碼,天象,JD,年,月,日,時,分,秒,子輿日,日干支,日干支序
M_2, 望 ,1379338.4179840656,-936,5,25,22,1,53.82326781749725,766067.9179840656,辛亥,48
M_3,下弦,1379346.3037403408,-936,6,2,19,17,23.16544085741043,766075.8037403408,己未,56
M_0, 朔 ,1379353.9277417562,-936,6,10,10,15,56.887735426425934,766083.4277417562,丁卯,4
M_1,上弦,1379360.6430076452,-936,6,17,3,25,55.86054101586342,766090.1430076452,甲戌,11
S_1,夏至,1379366.947677099,-936,6,23,10,44,39.301346093416214,766096.4476770989,庚辰,17
M_2, 望 ,1379367.909232706,-936,6,24,9,49,17.705803960561752,766097.4092327061,辛巳,18
M_3,下弦,1379376.0140040102,-936,7,2,12,20,9.946484863758087,766105.5140040102,己丑,26
M_0, 朔 ,1379383.2814908535,-936,7,9,18,45,20.8097442984581,766112.7814908535,丙申,33
M_1,上弦,1379389.9013435189,-936,7,16,9,37,56.0800302028656,766119.4013435189,癸卯,40
M_2, 望 ,1379397.4974391414,-936,7,23,23,56,18.74181568622589,766126.9974391414,庚戌,47
M_3,下弦,1379405.6847226033,-936,8,1,4,26,0.03292500972747803,766135.1847226033,己未,56
M_0, 朔 ,1379412.6227329876,-936,8,8,2,56,44.130131006240845,766142.1227329876,丙寅,3
M_1,上弦,1379419.2821022603,-936,8,14,18,46,13.635287582874298,766148.7821022603,壬申,9
M_2, 望 ,1379427.1875336405,-936,8,22,16,30,2.906542271375656,766156.6875336405,庚辰,17
M_3,下弦,1379435.2823095738,-936,8,30,18,46,31.547179967164993,766164.7823095738,戊子,25
M_0, 朔 ,1379441.9942281642,-936,9,6,11,51,41.31338685750961,766171.4942281642,乙未,32
M_1,上弦,1379448.8186795926,-936,9,13,7,38,53.9167982339859,766178.3186795926,壬寅,39
M_2, 望 ,1379456.953410163,-936,9,21,10,52,54.638088047504425,766186.453410163,庚戌,47
S_2,秋分,1379458.6290471135,-936,9,23,3,5,49.67060387134552,766188.1290471135,壬子,49
M_3,下弦,1379464.789751571,-936,9,29,6,57,14.53572615981102,766194.2897515709,戊午,55
M_0, 朔 ,1379471.4237194369,-936,10,5,22,10,9.359344840049744,766200.9237194369,甲子,1
M_1,上弦,1379478.5202819412,-936,10,13,0,29,12.359716594219208,766208.0202819412,壬申,9
M_2, 望 ,1379486.7337044522,-936,10,21,5,36,32.064667493104935,766216.2337044522,庚辰,17
M_3,下弦,1379494.2128839,-936,10,28,17,6,33.16895306110382,766223.7128838999,丁亥,24
M_0, 朔 ,1379500.9188892178,-936,11,4,10,3,12.028415948152542,766230.4188892178,甲午,31
M_1,上弦,1379508.3629695713,-936,11,11,20,42,40.57095676660538,766237.8629695713,辛丑,38
M_2, 望 ,1379516.4554421864,-936,11,19,22,55,50.20490884780884,766245.9554421864,己酉,46
M_3,下弦,1379523.5759381335,-936,11,27,1,49,21.054736375808716,766253.0759381335,丁巳,54
M_0, 朔 ,1379530.474577878,-936,12,3,23,23,23.528650850057602,766259.9745778779,癸亥,60
M_1,上弦,1379538.2810559156,-936,12,11,18,44,43.231110870838165,766267.7810559156,辛未,8
M_2, 望 ,1379546.0714138527,-936,12,19,13,42,50.15687674283981,766275.5714138527,己卯,16
S_3,冬至,1379547.056575055,-936,12,20,13,21,28.08475211262703,766276.556575055,庚辰,17
M_3,下弦,1379552.9116115044,-936,12,26,9,52,43.23397904634476,766282.4116115044,丙戌,23
M_0, 朔 ,1379560.0846047017,-935,1,2,14,1,49.84622910618782,766289.5846047017,癸巳,30
M_1,上弦,1379568.175761538,-935,1,10,16,13,5.796891152858734,766297.6757615381,辛丑,38
M_2, 望 ,1379575.5750534576,-935,1,18,1,48,4.6187397837638855,766305.0750534576,己酉,46
M_3,下弦,1379582.2520084267,-935,1,24,18,2,53.52806702256203,766311.7520084267,乙卯,52
M_0, 朔 ,1379589.7427917789,-935,2,1,5,49,37.20969468355179,766319.2427917789,癸亥,60
M_1,上弦,1379597.952790236,-935,2,9,10,52,1.0763990879058838,766327.4527902361,辛未,8
M_2, 望 ,1379604.9864131622,-935,2,16,11,40,26.097214221954346,766334.4864131622,戊寅,15
M_3,下弦,1379611.6252107497,-935,2,23,3,0,18.20877268910408,766341.1252107497,乙酉,22
M_0, 朔 ,1379619.4314258175,-935,3,2,22,21,15.190635770559311,766348.9314258175,壬辰,29
M_1,上弦,1379627.562252749,-935,3,11,1,29,38.637512773275375,766357.062252749,辛丑,38
M_2, 望 ,1379634.3333090274,-935,3,17,19,59,57.899964451789856,766363.8333090274,丁未,44
S_0,春分,1379637.9458456105,-935,3,21,10,42,1.0607439279556274,766367.4458456105,辛亥,48
M_3,下弦,1379641.056789804,-935,3,24,13,21,46.63906708359718,766370.556789804,甲寅,51
M_0, 朔 ,1379649.1143576552,-935,4,1,14,44,40.50140663981438,766378.6143576552,壬戌,59
M_1,上弦,1379657.0063336068,-935,4,9,12,9,7.22362607717514,766386.5063336068,庚午,7
M_2, 望 ,1379663.6439909714,-935,4,16,3,27,20.81992730498314,766393.1439909714,丁丑,14
M_3,下弦,1379670.5699638953,-935,4,23,1,40,44.8805496096611,766400.0699638953,甲申,21
M_0, 朔 ,1379678.7489770115,-935,5,1,5,58,31.613796651363373,766408.2489770115,壬辰,29
M_1,上弦,1379686.3207585397,-935,5,8,19,41,53.53783160448074,766415.8207585397,己亥,36
M_2, 望 ,1379692.949939494,-935,5,15,10,47,54.77228343486786,766422.449939494,丙午,43
M_3,下弦,1379700.1793334014,-935,5,22,16,18,14.405879080295563,766429.6793334014,癸丑,50
M_0, 朔 ,1379708.308783343,-935,5,30,19,24,38.88084053993225,766437.8087833431,辛酉,58
M_1,上弦,1379715.555006222,-935,6,7,1,19,12.537589520215988,766445.0550062221,己巳,6
M_2, 望 ,1379722.290404444,-935,6,13,18,58,10.943969786167145,766451.7904044441,乙亥,12
M_3,下弦,1379729.8799337868,-935,6,21,9,7,6.279180496931076,766459.3799337868,癸未,20
S_1,夏至,1379732.191869821,-935,6,23,16,36,17.55252867937088,766461.6918698209,乙酉,22
M_0, 朔 ,1379737.7959550037,-935,6,29,7,6,10.512320101261139,766467.2959550037,辛卯,28
M_1,上弦,1379744.7620305212,-935,7,6,6,17,19.437029510736465,766474.2620305212,戊戌,35
M_2, 望 ,1379751.7113637817,-935,7,13,5,4,21.830739676952362,766481.2113637817,乙巳,42
M_3,下弦,1379759.6406639623,-935,7,21,3,22,33.366346657276154,766489.1406639623,癸丑,50
M_0, 朔 ,1379767.23561436,-935,7,28,17,39,17.08071067929268,766496.7356143601,庚申,57
M_1,上弦,1379773.9954156575,-935,8,4,11,53,23.91281023621559,766503.4954156575,丁卯,4
M_2, 望 ,1379781.2544974687,-935,8,11,18,6,28.581296056509018,766510.7544974687,甲戌,11
M_3,下弦,1379789.4115256348,-935,8,19,21,52,35.814848095178604,766518.9115256348,壬午,19
M_0, 朔 ,1379796.6593770925,-935,8,27,3,49,30.18079161643982,766526.1593770925,庚寅,27
M_1,上弦,1379803.3085530286,-935,9,2,19,24,18.981672674417496,766532.8085530286,丙申,33
M_2, 望 ,1379810.9358634648,-935,9,10,10,27,38.60336199402809,766540.4358634648,甲辰,41
M_3,下弦,1379819.1414072486,-935,9,18,15,23,37.586275935173035,766548.6414072486,壬子,49
S_2,秋分,1379823.8739975065,-935,9,23,8,58,33.38455751538277,766553.3739975065,丁巳,54
M_0, 朔 ,1379826.089649164,-935,9,25,14,9,5.687759667634964,766555.5896491639,己未,56
M_1,上弦,1379832.7502806294,-935,10,2,6,0,24.246378242969513,766562.2502806294,丙寅,3
M_2, 望 ,1379840.7249789583,-935,10,10,5,23,58.18199336528778,766570.2249789583,甲戌,11
M_3,下弦,1379848.7915158095,-935,10,18,6,59,46.96593940258026,766578.2915158095,壬午,19
M_0, 朔 ,1379855.5339588614,-935,10,25,0,48,54.04562249779701,766585.0339588614,己丑,26
M_1,上弦,1379862.3524381064,-935,10,31,20,27,30.6523959338665,766591.8524381064,乙未,32
M_2, 望 ,1379870.5481508528,-935,11,9,1,9,20.23368090391159,766600.0481508528,甲辰,41
M_3,下弦,1379878.338380514,-935,11,16,20,7,16.07640489935875,766607.838380514,辛亥,48
M_0, 朔 ,1379884.9926743975,-935,11,23,11,49,27.0679472386837,766614.4926743975,戊午,55
M_1,上弦,1379892.110089077,-935,11,30,14,38,31.69624552130699,766621.6100890769,乙丑,2
M_2, 望 ,1379900.324363494,-935,12,8,19,47,5.0058867037296295,766629.8243634941,癸酉,10
M_3,下弦,1379907.7748075193,-935,12,16,6,35,43.36966574192047,766637.2748075193,辛巳,18
S_3,冬至,1379912.301611774,-935,12,20,19,14,19.25726518034935,766641.8016117739,乙酉,22
M_0, 朔 ,1379914.4717540143,-935,12,22,23,19,19.546831995248795,766643.9717540143,丁亥,24
M_1,上弦,1379921.968429491,-935,12,30,11,14,32.30801582336426,766651.4684294909,乙未,32
M_2, 望 ,1379930.0012634126,-934,1,7,12,1,49.15885269641876,766659.5012634126,癸卯,40
M_3,下弦,1379937.1138848478,-934,1,14,14,43,59.65085372328758,766666.6138848478,庚戌,47
M_0, 朔 ,1379943.9859011387,-934,1,21,11,39,41.85838758945465,766673.4859011387,丁巳,54
M_1,上弦,1379951.8384173892,-934,1,29,8,7,19.262426644563675,766681.3384173892,乙丑,2
M_2, 望 ,1379959.5612446829,-934,2,6,1,28,11.54060035943985,766689.0612446829,癸酉,10
M_3,下弦,1379966.39009162,-934,2,12,21,21,43.91596108675003,766695.8900916199,己卯,16
M_0, 朔 ,1379973.547596407,-934,2,20,1,8,32.32955530285835,766703.0475964069,丁亥,24
M_1,上弦,1379981.637355803,-934,2,28,3,17,47.54138320684433,766711.137355803,乙未,32
M_2, 望 ,1379989.0090269481,-934,3,7,12,12,59.92831841111183,766718.5090269481,壬寅,39
M_3,下弦,1379995.6528748847,-934,3,14,3,40,8.39003473520279,766725.1528748847,己酉,46
M_0, 朔 ,1380003.1534997707,-934,3,21,15,41,2.3801864683628082,766732.6534997707,丙辰,53
S_0,春分,1380003.18327068,-934,3,21,16,23,54.58675369620323,766732.68327068,丙辰,53
M_1,上弦,1380011.3179155681,-934,3,29,19,37,47.905086278915405,766740.8179155681,甲子,1
M_2, 望 ,1380018.3629542734,-934,4,5,20,42,39.24921780824661,766747.8629542734,辛未,8
M_3,下弦,1380024.9560237373,-934,4,12,10,56,40.45090466737747,766754.4560237373,戊寅,15
M_0, 朔 ,1380032.7831500005,-934,4,20,6,47,44.16004300117493,766762.2831500005,丙戌,23
M_1,上弦,1380040.8677533478,-934,4,28,8,49,33.88925403356552,766770.3677533478,甲午,31
M_2, 望 ,1380047.6538315,-934,5,5,3,41,31.041608154773712,766777.1538315001,辛丑,38
M_3,下弦,1380054.34716108,-934,5,11,20,19,54.7173111140728,766783.84716108,丁未,44
M_0, 朔 ,1380062.4112383053,-934,5,19,21,52,10.989575386047363,766791.9112383053,乙卯,52
M_1,上弦,1380070.2962393458,-934,5,27,19,6,35.07947713136673,766799.7962393458,癸亥,60
M_2, 望 ,1380076.9246440474,-934,6,3,10,11,29.245694875717163,766806.4246440474,庚午,7
M_3,下弦,1380083.8581754137,-934,6,10,8,35,46.35574221611023,766813.3581754137,丁丑,14
M_0, 朔 ,1380092.0205004984,-934,6,18,12,29,31.243058145046234,766821.5205004984,乙酉,22
S_1,夏至,1380097.4213050145,-934,6,23,22,6,40.75325444340706,766826.9213050145,庚寅,27
M_1,上弦,1380099.6258284505,-934,6,26,3,1,11.578127145767212,766829.1258284505,癸巳,30
M_2, 望 ,1380106.2268138174,-934,7,2,17,26,36.713823080062866,766835.7268138174,己亥,36
M_3,下弦,1380113.4977172283,-934,7,9,23,56,42.7685210108757,766842.9977172283,丙午,43
M_0, 朔 ,1380121.604346389,-934,7,18,2,30,15.528005361557007,766851.104346389,乙卯,52
M_1,上弦,1380128.8907612432,-934,7,25,9,22,41.77141070365906,766858.3907612432,壬戌,59
M_2, 望 ,1380135.6119780736,-934,8,1,2,41,14.905559420585632,766865.1119780736,己巳,6
M_3,下弦,1380143.2490280753,-934,8,8,17,58,36.02570191025734,766872.7490280753,丙子,13
M_0, 朔 ,1380151.160816522,-934,8,16,15,51,34.54750791192055,766880.6608165221,甲申,21
M_1,上弦,1380158.1377402255,-934,8,23,15,18,20.755485892295837,766887.6377402255,辛卯,28
M_2, 望 ,1380165.1190778,-934,8,30,14,51,28.321926444768906,766894.6190778001,戊戌,35
M_3,下弦,1380173.0735673523,-934,9,7,13,45,56.21923506259918,766902.5735673523,丙午,43
M_0, 朔 ,1380180.6867794362,-934,9,15,4,28,57.74328678846359,766910.1867794362,甲寅,51
M_1,上弦,1380187.4228743638,-934,9,21,22,8,56.34503558278084,766916.9228743638,庚申,57
S_2,秋分,1380189.1110779922,-934,9,23,14,39,57.138530015945435,766918.6110779922,壬戌,59
M_2, 望 ,1380194.759598738,-934,9,29,6,13,49.330967366695404,766924.259598738,戊辰,5
M_3,下弦,1380202.9156034887,-934,10,7,9,58,28.141422271728516,766932.4156034887,丙子,13
M_0, 朔 ,1380210.1788759304,-934,10,14,16,17,34.88038435578346,766939.6788759304,癸未,20
M_1,上弦,1380216.8012940711,-934,10,21,7,13,51.80774599313736,766946.3012940711,庚寅,27
M_2, 望 ,1380224.509970395,-934,10,29,0,14,21.442118883132935,766954.0099703949,戊戌,35
M_3,下弦,1380232.7070185672,-934,11,6,4,58,6.404210329055786,766962.2070185672,丙午,43
M_0, 朔 ,1380239.6391863828,-934,11,13,3,20,25.703470408916473,766969.1391863828,癸丑,50
M_1,上弦,1380246.309539921,-934,11,19,19,25,44.24918442964554,766975.8095399211,己未,56
M_2, 望 ,1380254.3185858224,-934,11,27,19,38,45.815051794052124,766983.8185858224,丁卯,4
M_3,下弦,1380262.3815407935,-934,12,5,21,9,25.124554932117462,766991.8815407935,乙亥,12
M_0, 朔 ,1380269.0781450074,-934,12,12,13,52,31.728636771440506,766998.5781450074,壬午,19
M_1,上弦,1380275.9490277125,-934,12,19,10,46,35.9943562746048,767005.4490277125,己丑,26
S_3,冬至,1380277.5430463061,-934,12,21,1,1,59.200848788022995,767007.0430463061,辛卯,28
M_2, 望 ,1380284.121454748,-934,12,27,14,54,53.690235167741776,767013.6214547481,丁酉,34
M_3,下弦,1380291.899939321,-933,1,4,9,35,54.75733280181885,767021.399939321,乙巳,42
M_0, 朔 ,1380298.511499383,-933,1,11,0,16,33.5466930270195,767028.011499383,壬子,49
M_1,上弦,1380305.685394091,-933,1,18,4,26,58.04946810007095,767035.1853940911,己未,56
M_2, 望 ,1380313.8564624032,-933,1,26,8,33,18.35163652896881,767043.3564624032,丁卯,4
M_3,下弦,1380321.266828107,-933,2,2,18,24,13.9484404027462,767050.766828107,甲戌,11
M_0, 朔 ,1380327.9547644523,-933,2,9,10,54,51.64867848157883,767057.4547644523,辛巳,18
M_1,上弦,1380335.4666858749,-933,2,16,23,12,1.659587323665619,767064.9666858749,戊子,25
M_2, 望 ,1380343.4770996268,-933,2,24,23,27,1.4077547192573547,767072.9770996268,丙申,33
M_3,下弦,1380350.5245602822,-933,3,4,0,35,22.008385509252548,767080.0245602822,甲辰,41
M_0, 朔 ,1380357.4201080417,-933,3,10,22,4,57.33480513095856,767086.9201080417,庚戌,47
M_1,上弦,1380365.242711409,-933,3,18,17,49,30.265737175941467,767094.742711409,戊午,55
S_0,春分,1380368.4203453062,-933,3,21,22,5,17.83445253968239,767097.9203453062,辛酉,58
M_2, 望 ,1380372.966084141,-933,3,26,11,11,9.669786840677261,767102.466084141,丙寅,3
M_3,下弦,1380379.7340245422,-933,4,2,5,36,59.72044184803963,767109.2340245422,癸酉,10
M_0, 朔 ,1380386.9177286997,-933,4,9,10,1,31.759657859802246,767116.4177286997,庚辰,17
M_1,上弦,1380394.9717102346,-933,4,17,11,19,15.764273554086685,767124.4717102346,戊子,25
M_2, 望 ,1380402.3399248463,-933,4,24,20,9,29.506721198558807,767131.8399248463,乙未,32
M_3,下弦,1380408.9576758111,-933,5,1,10,59,3.190082162618637,767138.4576758111,壬寅,39
M_0, 朔 ,1380416.4584011442,-933,5,8,23,0,5.858863145112991,767145.9584011442,己酉,46
M_1,上弦,1380424.620560726,-933,5,17,2,53,36.44671931862831,767154.1205607259,戊午,55
M_2, 望 ,1380431.6404772412,-933,5,24,3,22,17.233643978834152,767161.1404772412,乙丑,2
M_3,下弦,1380438.249929442,-933,5,30,17,59,53.9037948846817,767167.7499294421,辛未,8
M_0, 朔 ,1380446.0512837877,-933,6,7,13,13,50.919257551431656,767175.5512837877,己卯,16
M_1,上弦,1380454.1686658934,-933,6,15,16,2,52.733187675476074,767183.6686658934,丁亥,24
M_2, 望 ,1380460.9204499535,-933,6,22,10,5,26.87598466873169,767190.4204499535,甲午,31
S_1,夏至,1380462.6634061448,-933,6,24,3,55,18.290913105010986,767192.1634061448,丙申,33
M_3,下弦,1380467.653279894,-933,6,29,3,40,43.38284432888031,767197.153279894,辛丑,38
M_0, 朔 ,1380475.6953177883,-933,7,7,4,41,15.456907600164413,767205.1953177883,己酉,46
M_1,上弦,1380483.6144831935,-933,7,15,2,44,51.347917914390564,767213.1144831935,丁巳,54
M_2, 望 ,1380490.2302837572,-933,7,21,17,31,36.516622602939606,767219.7302837572,癸亥,60
M_3,下弦,1380497.196855756,-933,7,28,16,43,28.337317407131195,767226.696855756,庚午,7
